LAS mean service time (hr),DEN mean service time (hr),MDW mean service time (hr),LAS initial aircraft reserve,DEN initial aircraft reserve,MDW initial aircraft reserve,LAS->DEN travel time (hr),LAS->MDW travel time (hr),DEN->MDW travel time (hr),DEN->LAS travel time (hr),MDW->LAS travel time (hr),MDW->DEN travel time (hr),State,Day,Duration,Date
0.22212735,0.12827708,0.09160635,7.234769,6.3747964,2.616337,1.687286,3.2673829,1.964275,1.7886994,3.8858001,2.579326,Nominal,0,1,2022-12-01
0.2680268,0.13422851,0.08356313,6.473784,6.843577,2.5057778,1.6936604,3.2740083,1.9363459,1.7084783,3.985717,2.513969,Nominal,0,1,2022-12-01
0.16043207,0.14730442,0.040180717,6.8633285,6.425937,1.828083,1.7169716,3.2197704,1.9550093,1.7190801,3.9006176,2.5180452,Nominal,0,1,2022-12-01
0.19796267,0.22066644,0.10408147,7.160145,6.4245005,2.2953298,1.7946137,2.9984305,2.0624728,1.7646724,3.7786992,2.6082244,Nominal,0,1,2022-12-01
0.36185467,0.13189448,0.1035071,6.349037,6.9399657,2.8970063,1.7108457,3.1600347,1.966289,1.7237476,4.0170937,2.5310984,Nominal,0,1,2022-12-01
0.22478676,0.13451053,0.09598441,5.939092,6.32911,3.3718514,1.7083287,3.1948097,1.8817037,1.8077717,3.8085446,2.521864,Nominal,0,1,2022-12-01
0.24628852,0.12602419,0.042850193,6.155902,6.0647464,3.0226014,1.7214365,3.4062507,1.9795101,1.7291576,3.9579034,2.3736997,Nominal,0,1,2022-12-01
0.22095646,0.14293861,0.039462432,6.5550966,6.082921,2.6031563,1.6817868,3.2543797,1.838663,1.8167409,4.011102,2.4440565,Nominal,0,1,2022-12-01
0.19821961,0.13176627,0.06463592,7.726197,6.255778,2.2205386,1.6742116,3.3020701,1.9243772,1.7715025,3.9731503,2.4809098,Nominal,0,1,2022-12-01
0.3228188,0.21849175,0.09760409,6.1802063,6.528344,2.6369536,1.7277217,3.1406505,2.0250998,1.7776488,3.9800804,2.5319672,Nominal,0,1,2022-12-01
0.27208287,0.16482079,0.11065441,8.636639,6.7507915,2.4279685,1.6464983,3.1640224,1.8949232,1.8622736,3.8794599,2.5070498,Nominal,0,1,2022-12-01
0.1795186,0.1196261,0.08988534,6.3717017,5.955614,2.2903378,1.7516315,3.262835,1.9374481,1.8365598,3.7890978,2.4687657,Nominal,0,1,2022-12-01
0.1890273,0.14207822,0.08481015,7.1193495,6.6979504,3.028268,1.7835605,3.412065,1.9485036,1.6817168,3.8392377,2.368313,Nominal,0,1,2022-12-01
0.23864684,0.158022,0.079288535,7.4056945,6.325112,2.6701615,1.6938628,3.2813282,1.8962669,1.7231185,3.969997,2.55139,Nominal,0,1,2022-12-01
0.19784853,0.17942296,0.05923846,6.9630566,6.747125,2.26764,1.6848192,3.1608253,1.9117776,1.8200064,3.9418201,2.5357618,Nominal,0,1,2022-12-01
0.20468864,0.11474786,0.10406899,5.5136037,6.3853574,2.503543,1.6480705,3.125566,1.9700414,1.7479032,4.0036664,2.4978795,Nominal,0,1,2022-12-01
0.23178771,0.14899462,0.15886334,7.128472,6.404986,2.6824656,1.7068714,3.1188362,1.9185225,1.7432519,3.9354346,2.523638,Nominal,0,1,2022-12-01
0.17348722,0.09866227,0.04369991,6.4413424,6.313787,2.6070507,1.6888736,3.2509286,1.9223496,1.74819,4.0285273,2.3572602,Nominal,0,1,2022-12-01
0.2058293,0.15686652,0.05744309,5.4913063,6.7524276,2.6065152,1.7194653,3.2236896,1.8843262,1.7564862,3.8238583,2.399744,Nominal,0,1,2022-12-01
0.2222619,0.14969589,0.06719164,6.183257,6.458516,2.5272844,1.7330586,3.3572106,1.8707916,1.75663,3.9468956,2.5654204,Nominal,0,1,2022-12-01
0.23746029,0.13945714,0.046058334,5.3455486,6.4119234,2.858545,1.646863,3.2086427,1.9317777,1.8013062,3.7778132,2.5195932,Nominal,0,1,2022-12-01
0.20974639,0.082815945,0.06229007,5.679924,5.7809157,2.4023397,1.6576496,3.1032953,1.8822346,1.6611108,3.8929834,2.5529065,Nominal,0,1,2022-12-01
0.28169587,0.2139075,0.043286785,6.390532,6.609807,2.780191,1.76114,3.1117446,1.9652079,1.7986807,3.9258304,2.497631,Nominal,0,1,2022-12-01
0.28223887,0.14977367,0.05388086,7.114889,6.2134523,2.372976,1.7207599,3.2767231,1.713019,1.8415513,3.910504,2.4365199,Nominal,0,1,2022-12-01
0.3152149,0.14985144,0.09813847,5.334892,6.2292376,2.9595246,1.7837422,3.1633673,1.9151095,1.7620019,3.9939592,2.4315872,Nominal,0,1,2022-12-01
0.23341313,0.15068445,0.10893121,5.5582485,6.405464,2.7713435,1.721726,3.212842,2.0045116,1.7615126,3.78469,2.5259542,Nominal,0,1,2022-12-01
0.14139661,0.14970617,0.086598694,6.5698814,6.285557,2.4501834,1.6548648,3.2632983,1.9700675,1.7471625,3.8160765,2.4568384,Nominal,0,1,2022-12-01
0.1700507,0.16526538,0.11545152,5.99816,6.955084,2.1556866,1.7253535,3.214033,1.9775363,1.8138505,3.8175633,2.4918916,Nominal,0,1,2022-12-01
0.26730004,0.11689891,0.09978629,5.810746,5.907584,2.3514578,1.7069561,3.3139417,1.9118472,1.8217255,4.1441164,2.460357,Nominal,0,1,2022-12-01
0.25047767,0.10339688,0.13173866,5.9036,6.262439,2.3262944,1.5906026,3.304879,1.8903158,1.7066882,4.1778603,2.5430472,Nominal,0,1,2022-12-01
0.24350573,0.12292373,0.09159353,7.064507,6.3424673,2.2910519,1.672883,3.3736703,1.942441,1.7069428,3.9092336,2.409435,Nominal,0,1,2022-12-01
0.24615298,0.17755076,0.06646631,6.123021,6.5932264,3.1857495,1.7234643,3.1754353,2.004407,1.7670109,3.9132862,2.4792793,Nominal,0,1,2022-12-01
0.230501,0.12201024,0.14936693,6.5271044,6.3499494,1.9829438,1.732338,3.2129579,1.890706,1.7908218,3.9789882,2.4789693,Nominal,0,1,2022-12-01
0.20989631,0.14725704,0.071985185,5.901237,6.2937574,1.5793899,1.6687161,3.2816868,1.9092836,1.7846068,4.0509176,2.4770973,Nominal,0,1,2022-12-01
0.20103952,0.16732536,0.08845475,6.5397906,6.2830467,3.1231976,1.7559378,3.302337,1.864965,1.8842487,3.861415,2.5116434,Nominal,0,1,2022-12-01
0.21427952,0.1849235,0.18652368,7.2434416,5.8833733,2.980645,1.7962346,3.3653805,1.9676914,1.7323724,3.9431944,2.508395,Nominal,0,1,2022-12-01
0.26181626,0.14222883,0.07863902,5.774336,5.6814575,3.2212493,1.7236409,3.2079804,1.926178,1.801964,3.921982,2.4436789,Nominal,0,1,2022-12-01
0.19681616,0.15166135,0.07923556,5.9768724,6.3675175,2.7174685,1.6968057,3.2286603,2.0179121,1.7450198,3.918546,2.49226,Nominal,0,1,2022-12-01
0.2290805,0.15948236,0.09601954,7.313893,5.946815,2.7589426,1.7458225,3.2709565,1.9777863,1.7351989,4.1889353,2.501598,Nominal,0,1,2022-12-01
0.23628241,0.12984443,0.09046403,6.9785085,6.364721,2.0933275,1.7286844,2.996666,1.9119111,1.8248618,4.082051,2.5002344,Nominal,0,1,2022-12-01
0.1881953,0.20309919,0.138102,6.0565963,6.68185,2.5454645,1.7446237,3.0955715,2.0659227,1.8340167,3.8477387,2.6197128,Nominal,0,1,2022-12-01
0.23616667,0.19355759,0.089795485,6.9123573,6.0863433,1.7595439,1.6895273,3.2170944,1.9496523,1.7935867,3.8644187,2.4597414,Nominal,0,1,2022-12-01
0.25409454,0.15850975,0.042534947,5.5616136,6.3541307,3.69997,1.7731209,3.1805604,1.9762181,1.7972523,3.964623,2.5363297,Nominal,0,1,2022-12-01
0.25663903,0.15900837,0.23798813,5.602234,7.0828385,2.3069873,1.7695341,3.3907228,1.9648242,1.6970733,4.115148,2.4601128,Nominal,0,1,2022-12-01
0.18321003,0.16166222,0.04372249,6.6346345,6.978904,2.579732,1.7186813,3.1724727,1.9072014,1.7392762,3.8168912,2.3850267,Nominal,0,1,2022-12-01
0.23085912,0.09201614,0.067003906,6.434011,5.977016,2.5913484,1.6923168,3.200709,1.8816965,1.6622754,4.003338,2.5227923,Nominal,0,1,2022-12-01
0.39769942,0.17434059,0.124519974,6.537354,6.2433,2.8698034,1.6823609,3.271038,1.9741311,1.7823842,3.8866775,2.5728962,Nominal,0,1,2022-12-01
0.2351295,0.1356246,0.07388439,6.3322177,5.894409,1.9679332,1.6945893,3.1795745,1.9381968,1.7698424,3.8058681,2.4254723,Nominal,0,1,2022-12-01
0.29054868,0.19062947,0.043017298,5.180185,6.662955,2.6133447,1.83674,3.2638333,2.0321267,1.750118,3.911306,2.4183455,Nominal,0,1,2022-12-01
0.21736638,0.13084306,0.0774576,6.2509027,6.354598,2.6640682,1.6245492,3.333995,1.8201165,1.7534142,4.121959,2.5544844,Nominal,0,1,2022-12-01
0.29659623,0.15783653,0.09181912,7.534007,6.0364122,2.44665,1.6672448,3.0727642,1.8586957,1.7173533,3.7868571,2.3362865,Nominal,0,1,2022-12-01
0.24362364,0.093289435,0.04210365,6.2836046,6.6172733,2.1266124,1.6779565,3.417541,1.9529887,1.7545418,4.03528,2.5384154,Nominal,0,1,2022-12-01
0.17912059,0.12754504,0.1009681,6.5680685,6.7176657,2.4768343,1.7489539,3.2357936,1.9728714,1.7429363,3.9182067,2.4510472,Nominal,0,1,2022-12-01
0.24644372,0.13808234,0.054019712,6.0068197,6.2423806,2.6911538,1.703372,3.316031,1.8969283,1.8565735,3.903036,2.4489334,Nominal,0,1,2022-12-01
0.1864311,0.17879717,0.073766775,8.200501,7.0946326,2.1650188,1.7064219,3.2850757,1.8476558,1.7172666,3.8744695,2.5316498,Nominal,0,1,2022-12-01
0.20937312,0.14235854,0.0853692,6.069915,6.3967147,2.501672,1.7430531,3.2790515,1.9645903,1.74764,3.9309306,2.6955538,Nominal,0,1,2022-12-01
0.33205238,0.23912834,0.120236546,6.7215858,6.3890343,2.745103,1.7721041,3.1491716,1.9771887,1.7846267,3.7911396,2.4947598,Nominal,0,1,2022-12-01
0.1902282,0.20177852,0.056496564,6.736045,6.2467856,2.489002,1.7715799,3.277638,1.9155066,1.737913,3.912697,2.528947,Nominal,0,1,2022-12-01
0.2696881,0.17670344,0.07941819,5.904995,6.4303765,2.4597545,1.6347052,3.32615,2.0330918,1.7247653,3.9672837,2.4879875,Nominal,0,1,2022-12-01
0.29880258,0.16028792,0.059837326,7.290713,5.9491916,2.9166446,1.7097551,3.3629627,1.9357471,1.7697295,3.8438768,2.4570546,Nominal,0,1,2022-12-01
0.22147788,0.112849765,0.04436828,7.210005,6.860175,2.2601886,1.7072549,3.1938226,1.963838,1.7496651,3.8903344,2.480655,Nominal,0,1,2022-12-01
0.2334549,0.13594732,0.078549325,5.368081,5.7500486,2.5956724,1.6459918,2.9692717,1.9996034,1.7052869,3.914271,2.4920187,Nominal,0,1,2022-12-01
0.25079522,0.13622591,0.10328746,8.620067,6.5004373,2.4047263,1.7039707,3.1227703,1.9430839,1.7142204,3.9414213,2.4252868,Nominal,0,1,2022-12-01
0.22420564,0.15842488,0.059514526,5.8008175,5.9123774,2.3974946,1.7907357,3.2170584,1.9064864,1.7903415,4.000402,2.483031,Nominal,0,1,2022-12-01
0.27129763,0.092480995,0.084298596,7.057923,5.952931,2.2782474,1.6861174,3.3208601,1.9652493,1.767734,3.9493024,2.536278,Nominal,0,1,2022-12-01
0.25053802,0.15470333,0.10703049,7.4513392,6.2607145,1.8559043,1.7669648,3.1456568,2.049125,1.6830181,3.9608552,2.3616705,Nominal,0,1,2022-12-01
0.2105449,0.21427658,0.12125497,7.277301,5.759165,2.9042785,1.7733014,3.3108907,2.0416012,1.8743632,3.910566,2.4871905,Nominal,0,1,2022-12-01
0.25592887,0.12171678,0.079793885,6.0520663,6.297515,2.7828937,1.7356086,3.2953181,1.8744334,1.729079,3.8514266,2.4240496,Nominal,0,1,2022-12-01
0.1708994,0.18268044,0.086005695,6.4555426,6.134816,2.2758827,1.6949077,3.1892264,1.8859236,1.8205463,4.0345283,2.5041735,Nominal,0,1,2022-12-01
0.34956565,0.14752673,0.097818136,7.583118,5.351861,2.3750474,1.7385334,3.2639623,1.9900967,1.7710947,3.8585837,2.5070632,Nominal,0,1,2022-12-01
0.2337233,0.11974738,0.05320909,4.716291,6.4659276,2.3561633,1.715086,3.3246071,1.9641769,1.7214805,3.852401,2.4834774,Nominal,0,1,2022-12-01
0.2508304,0.14992751,0.05840418,6.1418986,6.5440907,2.97727,1.6401184,3.2804952,1.9710598,1.740268,4.1265264,2.45927,Nominal,0,1,2022-12-01
0.2114201,0.13485102,0.048518933,6.8177676,6.266018,2.0678813,1.6460265,3.2897956,1.8902183,1.7526073,3.9125235,2.528358,Nominal,0,1,2022-12-01
0.2046628,0.12109778,0.09133571,5.7372003,6.7645707,2.7932334,1.7234101,3.2329457,1.9605579,1.7695395,4.08515,2.4862769,Nominal,0,1,2022-12-01
0.1849891,0.24722795,0.13639183,7.3938847,6.226045,2.6194534,1.781497,3.2111816,1.873813,1.8357933,3.9081063,2.5220394,Nominal,0,1,2022-12-01
0.20421505,0.12184472,0.051063154,6.70531,6.296783,2.4352195,1.6989062,3.2717168,1.974842,1.8721774,4.0219784,2.4945037,Nominal,0,1,2022-12-01
0.24196845,0.13323927,0.07823115,6.2439437,6.1079464,2.3441055,1.6523273,3.207664,1.8550353,1.7559123,4.16632,2.7369738,Nominal,0,1,2022-12-01
0.22269927,0.11157625,0.042370092,7.578113,6.3523645,2.5721552,1.6931659,3.297664,1.8965555,1.6854827,3.8791246,2.506781,Nominal,0,1,2022-12-01
0.22175826,0.1539916,0.11379611,6.773278,6.8900847,2.3919086,1.710327,3.196697,1.9828534,1.7104193,3.8854048,2.5157595,Nominal,0,1,2022-12-01
0.31713167,0.10783044,0.04697728,7.269492,6.2644176,2.9075,1.686176,3.2802594,1.9558556,1.6667315,3.89831,2.4828472,Nominal,0,1,2022-12-01
0.1898616,0.1474148,0.042162,5.665176,6.969411,2.385284,1.7386504,3.2073915,1.9476895,1.7367917,3.9140775,2.503898,Nominal,0,1,2022-12-01
0.23956831,0.17123455,0.0684142,6.9635854,6.4425235,2.3672376,1.7568963,3.1323283,1.8241377,1.7410774,3.8254228,2.4343946,Nominal,0,1,2022-12-01
0.26042753,0.16078772,0.18479802,7.1704125,6.260325,2.5678434,1.7063866,3.1559598,1.8995172,1.8060712,3.8680062,2.6121948,Nominal,0,1,2022-12-01
0.18345389,0.21946226,0.070259534,5.785743,6.4904313,2.8496397,1.7520734,3.1389866,1.9324304,1.7847816,3.9672096,2.6899862,Nominal,0,1,2022-12-01
0.18920776,0.18669844,0.06305874,6.7067003,6.7773013,2.2784164,1.7031636,3.0222998,1.9692248,1.8088609,3.9301736,2.6523483,Nominal,0,1,2022-12-01
0.21213448,0.15734458,0.092665665,5.7221723,6.1455197,2.6233711,1.7053841,3.1918042,1.9924364,1.7092876,3.8628078,2.582634,Nominal,0,1,2022-12-01
0.19343644,0.170709,0.113803566,6.2269864,6.1794233,2.9966874,1.693747,3.2603598,1.9186505,1.7506704,4.10813,2.5512564,Nominal,0,1,2022-12-01
0.16923724,0.18707947,0.12974747,6.1938844,6.4326887,2.2847667,1.6290165,3.2299242,1.9557246,1.6551427,3.815385,2.6523025,Nominal,0,1,2022-12-01
0.25457847,0.15143052,0.19483635,6.828457,6.1334786,2.7918067,1.701373,3.196388,1.8480849,1.7661457,3.8624132,2.4238575,Nominal,0,1,2022-12-01
0.21196404,0.22515632,0.075423494,6.339676,5.845268,2.9513333,1.7616688,3.0367968,1.9698639,1.7172995,3.8141599,2.393801,Nominal,0,1,2022-12-01
0.19944884,0.16120501,0.077246435,6.4211407,6.5426936,2.0743694,1.8426753,3.3659647,1.8931863,1.704304,3.9663177,2.3838432,Nominal,0,1,2022-12-01
0.27802154,0.17778695,0.100412786,6.691585,6.9148917,2.0489624,1.6395216,3.145985,1.9584377,1.7739867,3.9178808,2.548937,Nominal,0,1,2022-12-01
0.28523394,0.13711123,0.07573158,7.0576277,6.736568,2.3101265,1.6632433,3.2807071,1.8840953,1.7585373,3.9519346,2.4032514,Nominal,0,1,2022-12-01
0.21289729,0.17706853,0.11557758,5.9807487,6.692882,2.4303486,1.7373712,3.0656884,1.8161123,1.8160989,4.254462,2.574667,Nominal,0,1,2022-12-01
0.28188708,0.13028628,0.06678606,7.491592,6.7507286,3.262723,1.6930367,3.101322,2.0124745,1.7361583,3.9771223,2.506009,Nominal,0,1,2022-12-01
0.2029747,0.17603382,0.11799167,6.214322,6.220099,2.9135945,1.6848462,3.2092028,2.0987103,1.7963003,4.034761,2.3930562,Nominal,0,1,2022-12-01
0.1969103,0.14298347,0.109434865,7.9210615,5.981682,4.097112,1.7353736,3.3348215,2.0225897,1.7260464,3.8897913,2.5504725,Nominal,0,1,2022-12-01
0.21320008,0.18021475,0.1325677,6.2531395,6.422146,2.6927564,1.6503328,3.2164938,2.0129702,1.7865752,3.8850067,2.5765257,Nominal,0,1,2022-12-01
0.22374862,0.23895101,0.07559813,6.231071,6.78612,2.334553,1.7906063,3.2233562,1.950145,1.7733335,3.9678495,2.4963346,Nominal,0,1,2022-12-01
0.15129463,0.1165942,0.08978942,5.445083,6.3928857,2.5026464,1.649586,3.268021,1.8933952,1.7668682,3.8048282,2.4892304,Nominal,0,1,2022-12-01
0.1840463,0.13171643,0.1211844,6.2867928,5.6460323,2.6423151,1.7456028,3.1156595,1.8494725,1.8778683,4.094686,2.504507,Nominal,0,1,2022-12-01
0.16367096,0.15168327,0.07729319,6.6823845,7.0258975,2.559883,1.6890347,3.2492683,1.9609082,1.6868134,3.914198,2.5661328,Nominal,0,1,2022-12-01
0.29741412,0.15329021,0.13289326,7.5150857,5.370622,2.302483,1.6981331,3.1733084,1.9555193,1.762267,3.9505756,2.4308138,Nominal,0,1,2022-12-01
0.19528118,0.14812586,0.087897085,7.1452675,6.617416,2.5573847,1.6829574,3.2741327,1.9318911,1.6917565,3.9484334,2.488476,Nominal,0,1,2022-12-01
0.26744148,0.11403304,0.053030696,7.905962,5.8866863,2.8590145,1.7065243,3.1093938,1.8558726,1.7807653,3.7895274,2.3898964,Nominal,0,1,2022-12-01
0.21097697,0.112883404,0.10599071,6.124394,6.1492724,3.1380963,1.6981081,3.2669134,1.9962782,1.7407135,3.9736207,2.5497293,Nominal,0,1,2022-12-01
0.2771778,0.16026156,0.09491486,7.369232,6.442783,1.8895696,1.6990521,3.2613788,1.9980772,1.8397124,4.072963,2.5470347,Nominal,0,1,2022-12-01
0.2923422,0.13417703,0.06307844,6.124171,6.76105,2.6662757,1.6944032,3.0984676,1.9281721,1.8166499,3.9586976,2.5801325,Nominal,0,1,2022-12-01
0.22491333,0.12868898,0.10266684,6.6384993,6.330407,2.8164015,1.6990287,3.1994388,1.9035708,1.699311,4.0126934,2.664505,Nominal,0,1,2022-12-01
0.23806642,0.1784227,0.073199384,5.974999,6.4364867,2.5725813,1.7409226,3.1479442,1.959236,1.8105861,3.9235337,2.5692196,Nominal,0,1,2022-12-01
0.20031047,0.17853415,0.06185832,6.9624553,6.663978,2.2667928,1.7547644,3.2427235,1.8771685,1.6668086,4.215041,2.5385685,Nominal,0,1,2022-12-01
0.21938261,0.13650674,0.056848057,7.698404,7.051622,2.1770322,1.664042,3.3155987,1.9557672,1.7772934,4.0116587,2.632144,Nominal,0,1,2022-12-01
0.25643376,0.11841101,0.052471958,6.465275,6.7722535,2.2792454,1.715017,3.1172025,1.9830251,1.7601281,4.0882835,2.5331984,Nominal,0,1,2022-12-01
0.23065278,0.11788482,0.09341122,6.3145065,6.648447,2.3696733,1.7676983,3.323458,1.9496294,1.6890031,3.8956592,2.4389193,Nominal,0,1,2022-12-01
0.26750806,0.18703267,0.10354218,7.1709485,7.0649242,3.0407789,1.7336036,3.245143,1.8958545,1.8015529,3.9296305,2.4878259,Nominal,0,1,2022-12-01
0.20925073,0.15679121,0.053410288,5.480385,6.012419,2.543623,1.6627699,3.241287,1.9854879,1.7147112,3.944246,2.531987,Nominal,0,1,2022-12-01
0.23162043,0.18040183,0.14040922,6.2570953,5.751381,3.1813157,1.6793212,3.2521446,1.9420676,1.7660205,3.9301572,2.5196924,Nominal,0,1,2022-12-01
0.17083754,0.18111649,0.059655324,6.2037473,6.315716,2.7481692,1.7563096,3.0716722,1.850928,1.7754065,3.872233,2.4574003,Nominal,0,1,2022-12-01
0.23074323,0.14196731,0.048470166,6.1191835,6.2354054,2.8564801,1.7028171,3.2832956,1.9643723,1.7074969,4.0649056,2.509389,Nominal,0,1,2022-12-01
0.28371626,0.1327001,0.10345741,6.5731034,6.2674932,2.660899,1.6979587,3.2500477,1.9503323,1.7603883,3.9845827,2.374484,Nominal,0,1,2022-12-01
0.21815588,0.08888066,0.07440629,6.212531,6.591246,2.8426328,1.657621,3.3010936,1.9141715,1.7848128,3.991293,2.4645045,Nominal,0,1,2022-12-01
0.23018096,0.10230045,0.148925,5.854572,7.8989196,2.6999319,1.6803209,3.0974483,1.9403768,1.7322227,3.8072767,2.4454634,Nominal,0,1,2022-12-01
0.26204902,0.19658983,0.060884297,6.5197487,6.741307,2.6059232,1.7041802,3.224213,1.8354897,1.743232,3.8812954,2.4557247,Nominal,0,1,2022-12-01
0.17055239,0.14331226,0.03309862,6.7530904,6.520819,2.8433957,1.6602863,3.4391809,1.90717,1.7668028,3.844026,2.4496303,Nominal,0,1,2022-12-01
0.20998289,0.15797953,0.10715567,7.3235507,6.889347,2.441131,1.7357397,3.1747751,1.924191,1.7060788,3.8579955,2.5564127,Nominal,0,1,2022-12-01
0.3162261,0.1947556,0.05382103,6.5406346,6.5343513,2.3654957,1.715997,3.2843635,2.0051253,1.7625899,3.9847531,2.5713334,Nominal,0,1,2022-12-01
0.2695358,0.13706675,0.09278974,5.807515,6.8072677,2.8828375,1.6990832,3.2243874,1.9079431,1.742295,3.863656,2.3570468,Nominal,0,1,2022-12-01
0.26682836,0.11862876,0.11969066,6.360418,7.585277,1.7468733,1.7091105,3.240477,1.8864173,1.7645447,3.7941275,2.587893,Nominal,0,1,2022-12-01
0.24912709,0.21141434,0.12533247,6.4289207,6.7165093,2.4416106,1.6998476,3.165974,1.854361,1.8444836,3.9929905,2.5208414,Nominal,0,1,2022-12-01
0.20485286,0.13917959,0.077341855,6.3272047,6.699219,2.640389,1.7723337,3.1171408,1.971272,1.8037114,4.112736,2.5291831,Nominal,0,1,2022-12-01
0.2171042,0.11341058,0.07980789,6.771628,6.0423756,2.2442713,1.6902453,3.4292107,1.9210644,1.7411402,4.002116,2.4889796,Nominal,0,1,2022-12-01
0.25903803,0.1380932,0.076293424,6.655831,6.432334,2.306241,1.6902088,3.3242323,1.8563218,1.7294456,4.054408,2.5530508,Nominal,0,1,2022-12-01
0.2415699,0.14584534,0.063485354,5.8212347,7.2109804,3.2225726,1.7394805,3.1653998,1.8622979,1.7280599,4.043436,2.6290612,Nominal,0,1,2022-12-01
0.2601098,0.16451523,0.10767052,6.49016,6.2395983,1.9393972,1.7502177,3.3841863,1.9504305,1.7472984,3.9177547,2.3988292,Nominal,0,1,2022-12-01
0.29280794,0.15540926,0.15096125,6.597733,6.1616244,2.2850819,1.7221375,3.1306357,1.9613912,1.7775098,4.0509334,2.6720297,Nominal,0,1,2022-12-01
0.2143804,0.12955196,0.061536673,6.058653,6.9576025,2.3631246,1.6924466,3.11778,1.9205577,1.7440095,4.0428348,2.592775,Nominal,0,1,2022-12-01
0.26895037,0.17189284,0.06675616,5.7573495,6.006479,2.5485048,1.7345781,3.1539552,1.9582878,1.7507846,3.8228834,2.5172238,Nominal,0,1,2022-12-01
0.23897907,0.12836318,0.05040018,6.613216,6.7196307,2.5057173,1.7177464,3.286877,2.0117419,1.6691779,3.8749142,2.3702466,Nominal,0,1,2022-12-01
0.2425018,0.14317302,0.08481784,5.3861156,6.074878,2.3841825,1.7222413,3.3177412,1.8733363,1.7099737,3.987205,2.4435275,Nominal,0,1,2022-12-01
0.1799406,0.15160337,0.07737937,5.477543,6.211956,3.424814,1.7235174,3.1738248,1.9488983,1.8071544,4.13317,2.5078375,Nominal,0,1,2022-12-01
0.18476504,0.15509088,0.089556746,6.545728,6.1674047,2.018738,1.7577091,3.2009542,1.8377091,1.7510619,3.8211458,2.5866296,Nominal,0,1,2022-12-01
0.27962062,0.1586058,0.13033171,6.8451214,6.398356,2.40137,1.7111188,3.054081,1.9757031,1.7668018,3.8178532,2.5011773,Nominal,0,1,2022-12-01
0.2105149,0.11772995,0.044124633,5.7726583,5.973876,2.317326,1.6984831,3.2652848,1.8906888,1.8190973,3.9539146,2.541322,Nominal,0,1,2022-12-01
0.24164394,0.13145642,0.107205406,6.6202517,6.317756,2.7968857,1.773526,3.3611586,1.8525305,1.7141528,3.8572996,2.5219676,Nominal,0,1,2022-12-01
0.18690677,0.18597977,0.17031853,6.927853,6.4295273,1.9632663,1.694563,3.2722287,1.9249066,1.7537392,3.8845978,2.4553478,Nominal,0,1,2022-12-01
0.25232682,0.23763496,0.13833834,6.870402,6.479974,2.3105905,1.7303056,3.1998725,2.0415504,1.7193958,3.95381,2.6223316,Nominal,0,1,2022-12-01
0.24452247,0.1493702,0.10908562,6.756262,6.3844457,2.9874663,1.7187932,3.349655,1.9121807,1.7631551,3.8097942,2.5216682,Nominal,0,1,2022-12-01
0.21321996,0.15489252,0.08241572,6.0613394,7.086998,2.5463562,1.6928397,3.2959917,1.9034907,1.7656465,3.911623,2.3878329,Nominal,0,1,2022-12-01
0.33872798,0.14456597,0.056161154,6.031017,6.595169,2.849709,1.639809,3.3093696,1.8067511,1.7674612,4.001766,2.4466171,Nominal,0,1,2022-12-01
0.32873407,0.1618787,0.096149914,6.565476,6.6847563,2.8012805,1.7615492,3.1606014,1.9022149,1.8341577,4.08936,2.5448856,Nominal,0,1,2022-12-01
0.21478108,0.1624612,0.07314912,5.4550343,6.165282,2.6207023,1.7404166,3.223006,1.9316028,1.8209299,3.8236601,2.5480871,Nominal,0,1,2022-12-01
0.2658489,0.17106518,0.0993585,7.194273,5.985154,2.2811072,1.6868714,3.2035797,1.8644991,1.7618299,4.0503807,2.5623643,Nominal,0,1,2022-12-01
0.21860865,0.20751123,0.06775585,6.6592464,6.341353,2.4903827,1.725093,3.1697898,1.92038,1.7567927,4.03712,2.6119094,Nominal,0,1,2022-12-01
0.24454479,0.16032454,0.042235263,6.5198655,6.2279468,2.2784448,1.693526,3.175257,1.8768413,1.7092631,3.904422,2.4363387,Nominal,0,1,2022-12-01
0.28343368,0.09201763,0.07861825,6.1554604,6.7874126,2.0084069,1.6656822,3.2795017,1.917151,1.7494478,4.1811876,2.4953828,Nominal,0,1,2022-12-01
0.22247863,0.17143445,0.08703028,7.418169,6.4895606,2.6641245,1.7204096,3.294271,1.8837427,1.7938293,3.7857106,2.4788573,Nominal,0,1,2022-12-01
0.17806913,0.1616334,0.06554682,6.998184,5.9718757,2.3584557,1.6851313,3.1085181,1.9318151,1.7630811,4.0420713,2.4747744,Nominal,0,1,2022-12-01
